Transmittal ID,Description,Status,Current Employee,Current Department,Transmitted Employee,Transmitted Department,Last Transaction Date,Last Transaction Time
2292,"REQUEST FOR CANCELLATION OF CHECK: AMELUZ CORPORATION 31,897.68 (3241779538-39) 06/01/21 & 07/01/21",1,35,DEPT6,28,DEPT6,"June 03, 2021",10:02:17 am
2293,"RFP: JJAKE UNITED HOLDINGS CORPORATION P143,000 (June 2021)",1,35,DEPT6,28,DEPT6,"June 03, 2021",1:35:38 pm
2294,"RFP: Mariah Angelika A. Mateo P7,600 (CA for Globe Telecom Payment 04/16-05/15/2021)",1,40,DEPT2,35,DEPT6,"June 03, 2021",8:51:42 am
2295,"RCM: 1000205310 - FAJARDO, ANDREA ESYABEN",1,5,DEPT3,,DEPT3,"June 08, 2021",11:58:36 am
2296,"RCM: 1000209781 - HISULER, REYNALDO JUGANAS",1,5,DEPT3,,DEPT3,"June 08, 2021",11:58:30 am
2297,"OR CR WITH PN FAO 1000214021 - TANGALIN, TEODORA SANTOS",1,5,DEPT3,,DEPT3,"June 08, 2021",12:36:39 pm
2298,"39 PDCS FAO 1000214174 - NATIVIDAD, FRANK SILAO",1,43,DEPT3,5,DEPT3,"June 03, 2021",1:25:05 pm
2299,"RFP: RELLIE ANN DELA CRUZ, P660.00 (LTO ENCUMBRANCE FAO 1000214021 - TANGALIN, TEODORA SANTOS)",1,35,DEPT6,5,DEPT3,"June 04, 2021",2:16:24 pm
2300,"RFP: RELLIE ANN DELA CRUZ P5,535.00 (RE-CASH ADVANCE FAO 1000213866 - AL OTAIBI, KHALLISTA SANGUYU)",1,35,DEPT6,28,DEPT6,"June 04, 2021",11:28:56 am
2301,"LSS: Mariah Angelika A. Mateo P3,000.00 (Converge May 10, 2021 to June 9, 2021)",1,35,DEPT6,28,DEPT6,"June 04, 2021",11:29:05 am
2302,"COE - BAUTISTA, FALLER, JAVIER",1,35,DEPT6,40,DEPT2,"June 08, 2021",2:00:02 pm
2303,"12 PDC FAO MAGNO, GEORGE CABIEDES",1,43,DEPT3,5,DEPT3,"June 03, 2021",4:40:43 pm
2304,"SUMMARY OF ROPA'S AND REPOSSESS AS OF MAY 30, 2021",1,41,DEPT4,,DEPT6,"June 03, 2021",2:19:50 pm
2305,ACCESS TO VAULT IN HEAD OFFICE,1,37,DEPT7,,DEPT3,"July 06, 2021",1:07:17 pm
2306,ACCREDITATION OF PARAMOUNT INSURANCE,1,9,DEPT4,,DEPT3,"June 04, 2021",2:18:04 pm
2307,User Access Registration Form - HPMesina,1,40,DEPT2,6,DEPT1,"June 03, 2021",3:33:18 pm
2308,MOBILE PHONE OF MDSONIGA SAMSUNG GALAXY CORE 2,1,9,DEPT4,,DEPT1,"June 03, 2021",3:35:05 pm
2309,Mobile Phone of Mdsoniga (Huawei Y7P),1,6,DEPT1,,DEPT4,"June 10, 2021",4:03:05 pm
2310,"25 PDCS FAO 1000214151 DIVINA, ADELINA MANUEL",1,5,DEPT3,,DEPT3,"June 03, 2021",4:59:08 pm
2311,"24 PDCS FAO 1000214151 DIVINA, ADELINA MANUEL",1,43,DEPT3,5,DEPT3,"June 04, 2021",2:16:34 pm
2312,Doc. Stamp Tax Dec./Ret. - DBAng,1,28,DEPT6,5,DEPT3,"June 04, 2021",2:16:42 pm
2313,Doc. Stamp Tax Dec./Ret. - RGNatividad,1,28,DEPT6,5,DEPT3,"June 04, 2021",2:16:49 pm
2315,Memo: New Website Implementation,1,37,DEPT7,,DEPT2,"July 07, 2021",7:48:04 am
2316,ACCESS TO VAULT IN HO,1,8,DEPT3,,DEPT4,"July 05, 2021",10:07:36 am
2317,"DST : 1000214174 - NATIVIDAD, FRANK SILAO and 1000214151 - DIVINA, ADELINA MANUEL",1,5,DEPT3,28,DEPT6,"June 04, 2021",3:05:35 pm
2318,EPSON L120 PRINTER FOR TARLAC VIRTUAL OFFICE,1,40,DEPT2,6,DEPT1,"June 07, 2021",10:29:49 am
2319,"BS/AUTHORIZATION FAO BINUYA, NINOS",1,29,DEPT4,31,DEPT5,"June 10, 2021",11:04:31 am
2320,"22 PDC FAO 1000214209 - NOTARIO, MAYNARD CASTRO",1,43,DEPT3,5,DEPT3,"June 07, 2021",2:04:03 pm
2322,"RFP: HAVEN PHARMACY P4,722.30 (Safety Supplies June 2021)",1,35,DEPT6,28,DEPT6,"June 08, 2021",5:00:05 pm
2323,"RFP: ASTRON CORPORATE SECURITY AGENCY INC. P7,498.99 (05/16-31/2021)",1,35,DEPT6,28,DEPT6,"June 08, 2021",5:00:27 pm
2324,"PR: PANTRY SUPPLIES P1,742.00 (JUNE 2021)",1,35,DEPT6,40,DEPT2,"June 08, 2021",4:56:02 pm
2325,PR: BULB P100 (PART OF PANTRY SUPPLIE S JUNE 2021),1,35,DEPT6,40,DEPT2,"June 08, 2021",4:56:06 pm
2326,"LSS: Mariah Angelika A. Mateo P7,600 (Globe Telecon APRIL 16-MAY 15, 2021)",1,35,DEPT6,28,DEPT6,"June 08, 2021",5:00:32 pm
2327,"RFP: MARY ANN D. SONIGA P1,750.00 (REIMBURSEMENT PROF FEE-ANTIGEN TESTING JUNE 07, 2021)",1,35,DEPT6,40,DEPT2,"June 08, 2021",4:56:11 pm
2328,"Pay Advice: AR (Confi & Non Confi) - May 16-31, 2021",1,28,DEPT6,20,DEPT2,"June 21, 2021",11:34:48 am
2329,PCV No. 7628-7679,1,28,DEPT6,5,DEPT3,"June 08, 2021",11:57:53 am
2330,PMW CBPALO- 02.2021,1,38,DEPT3,8,DEPT3,"June 14, 2021",6:23:38 pm
2331,Cash Count & Tellers Fund 06.07.2021,1,38,DEPT3,28,DEPT6,"June 09, 2021",10:42:16 am
2332,REQUEST FOR EXPLANATION (SDLIM HRDIOM2021:0217 06/04/2021),1,40,DEPT2,9,DEPT4,"June 10, 2021",4:02:52 pm
2333,"LSS: RELLIE ANN DELA CRUZ P5,086.00 (BR-01 CA FOR FAO 1000213866 - AL OTAIBI, KHALLISTA SANGUYU)",1,35,DEPT6,28,DEPT6,"June 08, 2021",5:00:45 pm
2334,"LSS: RELLIE ANN DELA CRUZ P4,603.00 (BR-01 CA FOR FAO 1000213577 - ASUNCION, ARMANDO DE JESUS)",1,35,DEPT6,28,DEPT6,"June 08, 2021",5:00:57 pm
2335,"OR CR WITH PN FAO 1000213577 - ASUNCION, ARMANDO DE JESUS",1,5,DEPT3,,DEPT3,"June 08, 2021",3:46:20 pm
2336,"OR CR WITH PN FAO 1000213753 - MACAPAGAL, FREDERICK ZAFRA",1,5,DEPT3,,DEPT3,"June 08, 2021",3:46:15 pm
2337,"RFP: MARIAH ANGELIKA A. MATEO P1,750.00 (REIMBURSEMENT PROF FEE-ANTIGEN TESTING JUNE 7, 2021)",1,35,DEPT6,28,DEPT6,"June 08, 2021",5:01:13 pm
2338,"LSS: MARIAH ANGELIKA A. MATEO P4,700.00 (LTO REGISTRATION-COMPANY VEHICLE JUNE 2021)",1,35,DEPT6,28,DEPT6,"June 08, 2021",5:01:54 pm
2339,15 PDC FAO 1000214197 - JEANNE DE GUIA,1,43,DEPT3,5,DEPT3,"June 09, 2021",10:26:11 am
2347,"PDC NO. 0000112530 AMOUNTING 5,389 FAO: PADERES, MELCHOR-PAYMENT FOR PENALTY",1,41,DEPT4,,DEPT3,"June 09, 2021",10:26:15 am
2348,"LSS: Mariah Angelika A. Mateo P14,185.57 (CA for Messengers Salary May16-31, 2021)",1,35,DEPT6,28,DEPT6,"June 09, 2021",4:01:27 pm
2349,"RFP: Mariah Angelika A. Mateo P1,742.00 (Pantry Supplies for June 2021)",1,35,DEPT6,28,DEPT6,"June 09, 2021",4:02:33 pm
2350,"RFP: AXA PHILIPPINES P14,842.35 (Renewal & Inclusions Nov 2020-Nov 2021)",1,35,DEPT6,28,DEPT6,"June 10, 2021",8:45:26 am
2351,"RFP: REYNALDO R. ESPINO P2,100.00 (Raincoats for CI & Collection Department)",1,35,DEPT6,28,DEPT6,"June 09, 2021",4:02:28 pm
2352,User Access Registration Form - RRIBAY,1,40,DEPT2,6,DEPT1,"June 09, 2021",10:35:35 am
2353,"requirement fao ondevilla, erlinda",1,29,DEPT4,31,DEPT5,"June 10, 2021",11:01:10 am
2354,"RCM: 1000201551 - ANG, DORINA BANIQUED",1,5,DEPT3,,DEPT3,"June 16, 2021",4:36:25 pm
2355,"RCM: 1000201268 - RIPA, ARISTON SAGUBAN",1,5,DEPT3,,DEPT3,"June 16, 2021",4:36:30 pm
2356,"RCM: 1000201250 - BUMATAY, EFRELYN TECSON",1,5,DEPT3,,DEPT3,"June 16, 2021",4:36:34 pm
2357,"RCM: 1000212271 - CASTRO, ANTONIO MULDONG",1,5,DEPT3,,DEPT3,"June 16, 2021",4:36:39 pm
2358,"CLEARANCE: 1000209081 - LUSUNG, JAY BASCO",1,5,DEPT3,,DEPT3,"June 11, 2021",3:53:37 pm
2359,"CLEARANCE: 1000206383 - MAMACLAY, EMERIC CRUZ",1,5,DEPT3,,DEPT3,"June 11, 2021",3:53:22 pm
2360,"CLEARANCE: 1000206553 - CEBALLOS, MARIA RITA DE VERA",1,5,DEPT3,,DEPT3,"June 11, 2021",3:53:29 pm
2361,Doc. Stamp Tax Dec./Ret. - FSNatividad,1,28,DEPT6,5,DEPT3,"June 09, 2021",4:00:16 pm
2362,Doc. Stamp Tax Dec./Ret. - AMDivina,1,28,DEPT6,5,DEPT3,"June 09, 2021",4:00:21 pm
2363,"RFP: PLDT INC. P11,351.71 (04/17/2021-05/16/2021)",1,35,DEPT6,28,DEPT6,"June 10, 2021",9:04:55 am
2364,"OR CR WITH PN FAO 1000214011 - SACAY, PAMELA DELOS SANTOS",1,5,DEPT3,,DEPT3,"June 10, 2021",3:37:09 pm
2365,"LSS: RELLIE ANN DELA CRUZ P8,188.00 (BR-01 CA FOR FAO 1000214011 - SACAY, PAMELA DELOS SANTOS)",1,35,DEPT6,28,DEPT6,"June 10, 2021",9:05:03 am
2366,Booking Status Report: May 2021,1,31,DEPT5,,DEPT2,"June 15, 2021",9:27:51 am
2367,"RFP: RELLIE ANN DELA CRUZ, P11,273.75 (PCV REPLENISHMENT 06/01/2021 - 06/09/2021)",1,35,DEPT6,28,DEPT6,"June 14, 2021",8:54:12 am
2368,"RFP: CHARLENE B. PALO, P5,250.00 (FOR LICUP, ALEXANDER'S ENCUMBRANCE TRANS)",3,35,DEPT6,28,DEPT6,"June 18, 2021",9:16:55 am
2369,"24 PDC FAO 1000214214 - ONDEVILLA, ERLINDA MARCELO",1,43,DEPT3,5,DEPT3,"June 10, 2021",4:53:33 pm
2370,Payroll checks number 795009-795013 (5 pcs),1,36,DEPT6,,DEPT2,"June 21, 2021",11:34:55 am
2371,INSURANCE POLICY FAO LICUP ALEXANDER,1,43,DEPT3,38,DEPT3,"June 23, 2021",10:29:29 am
2372,INSURANCE POLICY FAO CHRISTIAN MARK AZARES,1,43,DEPT3,38,DEPT3,"June 23, 2021",10:31:40 am
2373,(Supplies Requisition Slip) - Data Center Department,1,7,DEPT1,,DEPT2,"June 15, 2021",9:28:13 am
2374,"RFP: ATTY. EDGARDO G. VILLARIN ; RETAINER'S FEE; P 3,600.00",1,35,DEPT6,28,DEPT6,"June 11, 2021",1:52:30 pm
2375,"OR CR WITH PN FAO 1000214048 - GAMIS, RODOLFO ANTALAN",1,5,DEPT3,,DEPT3,"June 11, 2021",1:14:38 pm
2376,"OR CR WITH PN FAO 1000214120 - ANG, DORINA BANIQUED",1,5,DEPT3,,DEPT3,"June 11, 2021",1:14:46 pm
2377,"RFP: Ariel D. Duclayan 1,758.00 (reimb for field visit for past due accounts in Pampanga)",1,35,DEPT6,28,DEPT6,"June 11, 2021",1:52:37 pm
2378,"LSS: RELLIE ANN DELA CRUZ P5,841.00 (BR-01 CA FOR FAO 1000214119 - NATIVIDAD, RUBY GALARA)",1,35,DEPT6,28,DEPT6,"June 14, 2021",8:54:24 am
2379,"LSS: RELLIE ANN DELA CRUZ P7,177.00 (BR-01 CA FOR FAO BR-01 CA FOR FAO 1000214048 - GAMIS, RODOLFO)",1,35,DEPT6,28,DEPT6,"June 14, 2021",8:54:36 am
2380,"LSS: RELLIE ANN DELA CRUZ P5,210.00 (BR-01 CA FOR FAO 1000214120 - ANG, DORINA BANIQUED)",1,35,DEPT6,28,DEPT6,"June 14, 2021",8:54:45 am
2381,"DST : 1000214214 - ONDEVILLA, ERLINDA MARCELO",1,5,DEPT3,28,DEPT6,"June 11, 2021",2:49:03 pm
2382,"RFP: CELCOR 27,637.98 (04/26/2021-05/26/2021)",1,40,DEPT2,35,DEPT6,"June 14, 2021",2:43:32 pm
2383,"PR: Antigen Test Kits P13,800.00",1,35,DEPT6,40,DEPT2,"June 15, 2021",9:27:40 am
2384,7 PCS OF RAINCOATS FOR CI AND COLLECTION DEPARTMENT,1,40,DEPT2,9,DEPT4,"June 22, 2021",10:56:55 am
2385,"12 PDC FAO BALLECER, IVY MARIE",1,43,DEPT3,5,DEPT3,"June 14, 2021",1:39:21 pm
2386,"36 PDC FAO BINUYA, NINOS DOMINGO",1,43,DEPT3,5,DEPT3,"June 14, 2021",1:39:25 pm
2387,"RFP: MARK ANTHONY A. GARSULA P4,100.00 (BEREAVEMENT ASSISTACE)",1,40,DEPT2,35,DEPT6,"June 14, 2021",2:43:55 pm
2388,"RFP: CELCOR P27,637.98 (04/26-05/26/2021)",1,40,DEPT2,35,DEPT6,"June 14, 2021",2:43:47 pm
2389,SUPPLIES REQUISITION SLIP,1,10,DEPT4,40,DEPT2,"June 15, 2021",9:28:18 am
2390,REQUEST FOR SECRETARY'S CERTIFICATE (SALE OF UNIT OR PROPERTY: 2017 ISUZU FORWARD WING VAN),1,41,DEPT4,36,DEPT6,"June 14, 2021",11:16:24 am
2391,PLATE NO: NAP6950 SOLD TO JOHNNY HIPOLITO,1,41,DEPT4,37,DEPT7,"July 01, 2021",10:34:25 am
2392,"DST: 1000214120 - 1000214239 - BALLECER, IVY MARIE PANALIGAN and 1000214254 - BINUYA, NINOS DOMINGO",1,5,DEPT3,28,DEPT6,"June 14, 2021",3:27:26 pm
2393,PMW CBPALO 2021_05,1,8,DEPT3,,DEPT2,"June 15, 2021",9:28:26 am
2394,"LSS: Mariah Angelika A. Mateo P1,552.50 (Pantry Supplies_June 2021)",1,35,DEPT6,28,DEPT6,"June 15, 2021",3:35:16 pm
2395,Recommendation: Loan Management System Upgrade,1,35,DEPT6,9,DEPT4,"July 05, 2021",5:25:25 pm
2396,Recommendation: CRECOM Voting,1,37,DEPT7,,DEPT2,"July 19, 2021",3:25:44 pm
2397,Issue of TC-034 to ACajucom,1,6,DEPT1,,DEPT5,"June 16, 2021",4:21:28 pm
2398,Issue of TC-042 to Fcarreon,1,6,DEPT1,,DEPT5,"June 15, 2021",11:40:23 am
2399,SAMSUNG A20 (TC-031) with sim card and charger,0,44,DEPT5,46,DEPT5,"June 15, 2021",11:41:56 am
2400,"RFP:BAP CREDIT BUREAU, INC/887.8/COST OF NFIS MAY 1 - 31, 2021",1,35,DEPT6,10,DEPT4,"June 16, 2021",10:28:44 am
2401,"Request for Funding - Pag-ibig Contribution for May 2021 P11,803.10",1,40,DEPT2,35,DEPT6,"June 15, 2021",2:43:50 pm
2402,"Request for Funding - Philhealth Contribution May 2021 P14,792.59",1,40,DEPT2,35,DEPT6,"June 15, 2021",2:43:57 pm
2403,"PR: Rice Subsidy P19,500.00 (May-June 2021)",1,40,DEPT2,35,DEPT6,"June 15, 2021",2:44:06 pm
2404,"RFP: ROMAC SERVICES & TRADING CO.,INC. P7,234.28 (May 16-30, 2021)",1,35,DEPT6,28,DEPT6,"June 16, 2021",10:44:02 am
2405,NCSANPEDRO- PMW SETTING FOR 2ND QTR 2021,1,35,DEPT6,40,DEPT2,"June 17, 2021",11:00:48 am
2406,NCSANPEDRO- PMW RATING FOR 1ST QTR 2021,1,35,DEPT6,40,DEPT2,"June 17, 2021",11:00:52 am
2407,STAR/AR: Preparation of MANCOM Report for Sales Department - NCSANPEDRO,1,35,DEPT6,40,DEPT2,"June 17, 2021",11:01:03 am
2408,Memo - PERMANENCY OF CPALO,1,8,DEPT3,,DEPT2,"June 16, 2021",9:18:53 am
2409,"RFP: MERCANTILE INSURANCE CO., INC., (SIXTO, CASTILLANO ASUTILLO, P 17,887.40)",1,35,DEPT6,28,DEPT6,"June 16, 2021",10:43:57 am
2410,Doc. Stamp Tax Dec./Ret. - EMOndevilla,1,28,DEPT6,5,DEPT3,"June 16, 2021",9:46:26 am
2411,"PR: AIR CON CLEANING P9,100.00 (JUNE 2021)",1,35,DEPT6,40,DEPT2,"June 16, 2021",10:39:17 am
2412,PROCEDURE ON RELEASE OF MORTGAGED COLLATERAL,1,5,DEPT3,9,DEPT4,"June 22, 2021",11:51:25 am
2413,Commendation: Perfect Attendance April 2021 (NRGutierrez),1,40,DEPT2,36,DEPT6,"June 18, 2021",6:12:26 pm
2414,Commendation: Perfect Attendance April 2021 (LDAgulto),1,40,DEPT2,2,DEPT1,"June 16, 2021",10:38:02 am
2415,PR: Gasoline for Office Motorcycle P300.00,1,35,DEPT6,40,DEPT2,"June 17, 2021",11:00:35 am
2416,"RCM: 1000206669 - CARGANILLA, NARIZA ALBARICO",1,5,DEPT3,,DEPT3,"June 21, 2021",5:35:05 pm
2417,"RCM: 1000200644 - RIMOCAL, ZENAIDA HERNANDEZ",1,5,DEPT3,,DEPT3,"June 21, 2021",5:35:11 pm
2418,"RCM: 1000204941 - ASUNCION, ELOISA JULIAN",1,5,DEPT3,,DEPT3,"June 21, 2021",5:35:15 pm
2419,"RCM: 1000204283 - SARMIENTO, ALEXANDREA ANGELES",1,5,DEPT3,,DEPT3,"June 21, 2021",5:35:19 pm
2420,"25 PDC FAO 1000214347 - VALERIO, ISAGANI MATIAS",1,43,DEPT3,5,DEPT3,"June 16, 2021",3:53:03 pm
2421,"37 PDC FAO 1000214335 - VILLAROMAN, ANALYNNE ANTONIO",1,43,DEPT3,5,DEPT3,"June 16, 2021",3:53:09 pm
2422,"RFP: SJLIM P 1,500.00 (CANCELLATION OF MORTGAGE FAO NATIVIDAD, RUBY G.)",1,35,DEPT6,28,DEPT6,"June 16, 2021",2:19:04 pm
2423,"OR CR WITH PN FAO 1000214119 - NATIVIDAD, RUBY GALARA",1,5,DEPT3,,DEPT3,"June 17, 2021",10:19:08 am
2424,"RFP: RELLIE ANN DELA CRUZ, P660.00 (LTO ENCUMBRANCE FAO 1000214119 - NATIVIDAD, RUBY GALARA)",1,35,DEPT6,5,DEPT3,"June 16, 2021",3:52:56 pm
2425,"DST: 1000214335 - VILLAROMAN, ANALYNNE ANTONIO",1,5,DEPT3,28,DEPT6,"June 17, 2021",3:09:00 pm
2426,Doc. Stamp Tax Dec./Ret. - IMPBallecer,1,28,DEPT6,5,DEPT3,"June 17, 2021",10:18:34 am
2427,Doc. Stamp Tax Dec./Ret. - NDBinuya,1,28,DEPT6,5,DEPT3,"June 17, 2021",10:18:41 am
2428,COMMENDATION:AUDIT COMPLIANCE/PERFECT ATTENDANCE FAO MAGARSULA,1,10,DEPT4,40,DEPT2,"June 17, 2021",11:01:16 am
2429,"DST: 1000214347 - VALERIO, ISAGANI MATIAS",1,5,DEPT3,28,DEPT6,"June 17, 2021",3:08:53 pm
2430,"RFP: Charlene B. Palo P3,793 (PCF Replenishment # 02-1172 TO # 02-1198)",1,35,DEPT6,28,DEPT6,"June 18, 2021",9:17:18 am
2431,"LSS: Charlene B. Palo 5,250 (CA for RF FAO 1000214186 LICUP, ALEXANDER GALANG)",1,35,DEPT6,28,DEPT6,"June 18, 2021",9:17:22 am
2432,"PR: Aircon Cleaning P9,100.00 (June 2021)",1,36,DEPT6,,DEPT2,"June 21, 2021",10:17:58 am
2433,PMW Setting (2nd Qtr 2021) - NRGutierrez,1,28,DEPT6,40,DEPT2,"June 17, 2021",3:47:49 pm
2434,PMW Rating (1st Qtr 2021) - NRGutierrez,1,28,DEPT6,40,DEPT2,"June 17, 2021",3:47:58 pm
2435,Commendation for Perfect Attendance (April 2021) - NRGutierrez,1,28,DEPT6,40,DEPT2,"June 18, 2021",1:09:57 pm
2436,STAR/AR (NRGutierrez),1,28,DEPT6,40,DEPT2,"June 17, 2021",3:48:05 pm
2437,Provisional Computation of Last Pay - Ms. Jerucel C. Quimzon,1,28,DEPT6,47,DEPT2,"June 25, 2021",9:29:38 am
2438,"RFP: Mariah Angelika A. Mateo P12,646.67 (Messenger Salary June 1-15, 2021)",1,35,DEPT6,40,DEPT2,"June 21, 2021",10:18:02 am
2439,Recommendation: Permanency - Charlene B. Palo,1,9,DEPT4,,DEPT7,"July 01, 2021",10:33:41 am
2440,Commendation FAO Ajuanani,1,29,DEPT4,40,DEPT2,"June 18, 2021",1:09:49 pm
2441,"PR: Safety Supplies P4,850.00 (July 2021)",1,35,DEPT6,40,DEPT2,"June 21, 2021",10:18:06 am
2442,"OR CR WITH PN FAO 1000214174 - NATIVIDAD, FRANK SILAO",1,5,DEPT3,,DEPT3,"June 21, 2021",5:36:11 pm
2443,"OR CR WITH PN FAO 1000214151 - DIVINA, ADELINA MANUEL",1,5,DEPT3,,DEPT3,"June 21, 2021",5:36:24 pm
2444,"DST: 1000214374 - BATARA, BRENDA GARCIA, 1000214186 - LICUP, ALEXANDER GALANG AND 1000214350 - CASTR",1,5,DEPT3,,DEPT6,"June 21, 2021",8:48:13 am
2445,"LSS: RELLIE ANN DELA CRUZ P7,137.00 (BR-01 CA FOR FAO 1000214151 - DIVINA, ADELINA MANUEL)",1,35,DEPT6,28,DEPT6,"June 21, 2021",11:09:50 am
2446,"LSS: RELLIE ANN DELA CRUZ P6,592.00 (BR-01 CA FOR FAO 1000214174 - NATIVIDAD, FRANK SILAO)",1,35,DEPT6,28,DEPT6,"June 21, 2021",11:10:08 am
2447,Doc. Stamp Tax Dec./Ret. - AAVillaroman,1,28,DEPT6,5,DEPT3,"June 21, 2021",11:00:41 am
2448,Doc. Stamp Tax Dec./Ret. - IMValerio,1,28,DEPT6,5,DEPT3,"June 21, 2021",11:00:50 am
2449,"REQUEST FOR PAYMENT EXPENSES FAO: 1000203368 - AQUINO, MOODY GANIA",1,35,DEPT6,28,DEPT6,"June 21, 2021",11:10:35 am
2450,"RFP: Edgardo G. Villarin 2,000.00 (COMPLAINT FEE FAO MYLIN TAGLE & RALPH ROQUE)",1,35,DEPT6,28,DEPT6,"June 21, 2021",11:11:03 am
2451,Commendation: Highest Score for 1st Quarter Awareness Test,1,38,DEPT3,40,DEPT2,"June 23, 2021",10:22:15 am
2452,"REM CONTRACT - FAO LICUP, ALEXANDER (5 COPIES)",1,38,DEPT3,5,DEPT3,"June 23, 2021",5:22:00 pm
2453,"REM CONTRACT- FAO CASTRO, ANTONIO (5 COPIES)",1,38,DEPT3,5,DEPT3,"June 23, 2021",5:22:05 pm
2454,"REM CONTRACT- FAO BATARA, BRENDA (5 COPIES)",1,38,DEPT3,5,DEPT3,"June 23, 2021",5:22:11 pm
2457,"ORIGINAL CR 40470310-6 FAO AL OTAIBI, KHALLISTA",1,38,DEPT3,5,DEPT3,"June 23, 2021",5:22:24 pm
2458,"ORIGINAL OR 2086825860 FAO AL OTAIBI, KHALLISTA",1,38,DEPT3,5,DEPT3,"June 23, 2021",5:22:34 pm
2459,Recommendation - Continuation of CRCP Activities,1,20,DEPT8,,DEPT2,"July 19, 2021",2:57:07 pm
2460,COE - JANNEL FALLER (For employment & Maternity),1,40,DEPT2,38,DEPT3,"June 23, 2021",10:30:46 am
2461,"RFP: Mariah Angelika A. Mateo P12,646.67 (Messenger Salary June 1-15, 2021)",1,35,DEPT6,28,DEPT6,"June 21, 2021",3:46:59 pm
2462,"26 PDC FAO 1000214441 - LUSUNG, JAY",1,43,DEPT3,5,DEPT3,"June 23, 2021",5:22:43 pm
2463,"35 PDC FAO 1000214397 - CABRAL, JULIANA ANGELES",1,43,DEPT3,5,DEPT3,"June 23, 2021",5:22:48 pm
2464,"PROMISSORY NOTE- FAO BAYANI, JUAN CARLO CUBE (5 COPIES)",1,38,DEPT3,5,DEPT3,"June 29, 2021",9:52:12 am
2465,"LTO Stencil- FAO BAYANI, JUAN CARLO CUBE (1 COPY)",1,38,DEPT3,5,DEPT3,"June 29, 2021",9:51:22 am
2466,"Pay Advice: AR (Confi & Non Confi) and AP (Confi ) - June 1-15, 2021",1,28,DEPT6,47,DEPT2,"June 23, 2021",5:38:57 pm
2467,Doc. Stamp Tax Dec./Ret. - BGBatara,1,28,DEPT6,5,DEPT3,"June 23, 2021",5:22:56 pm
2468,Doc. Stamp Tax Dec./Ret. - AGLicup,1,28,DEPT6,5,DEPT3,"June 23, 2021",5:23:08 pm
2469,Doc. Stamp Tax Dec./Ret. - AMCastro,1,28,DEPT6,5,DEPT3,"June 23, 2021",5:23:16 pm
2470,BI REPORT: ELLISA S. BATALIRAN,1,41,DEPT4,,DEPT2,"June 23, 2021",10:22:25 am
2471,"CORRECTION OF NAME IN CR FAO: SANTIAGO, ROMINA",1,37,DEPT7,,DEPT3,"June 24, 2021",11:24:53 am
2472,"RCM: 1000210470 - ASUNCION, NEMENCIO BUENAVENTURA",1,5,DEPT3,,DEPT3,"June 22, 2021",5:20:41 pm
2473,"RCM: 1000211808 - MARTIN, ELIZABETH REYES",1,5,DEPT3,,DEPT3,"June 22, 2021",5:21:14 pm
2474,"CLEARANCE: 1000207541 - PALABASAN, EMILY VALERIO",1,5,DEPT3,,DEPT3,"June 22, 2021",5:21:21 pm
2475,"CLEARANCE: 1000206839 - VILLAROMAN, ANALYNNE ANTONIO",1,5,DEPT3,,DEPT3,"June 22, 2021",5:21:26 pm
2476,Sealed Envelop - Contract for Signing,1,35,DEPT6,20,DEPT8,"June 29, 2021",11:35:35 am
2477,PCV No. 7680-7731,1,28,DEPT6,5,DEPT3,"June 23, 2021",5:23:22 pm
2478,Request for Panel Interview-Charlene B. Palo,1,36,DEPT6,,DEPT2,"June 23, 2021",10:22:35 am
2479,"DST:1000214413 - BAYANI, JUAN CARLO CUBE",1,5,DEPT3,28,DEPT6,"June 24, 2021",11:01:08 am
2480,26 PDC FAO - APOSTOL RICHARD,1,43,DEPT3,5,DEPT3,"June 23, 2021",5:23:42 pm
2481,"RFP: Ateneo de Manila University 9,500.00",1,37,DEPT7,,DEPT6,"June 24, 2021",11:00:45 am
2482,Secretary's Certificate:Deed of Sale to Johnny B. Hipolito w/request for sec cert-2017 isuzu forward,1,37,DEPT7,,DEPT6,"June 24, 2021",2:20:14 pm
2483,FOR SIGNATURE OF ESC: BDO Credit Line Renewal Documents,1,37,DEPT7,,DEPT6,"June 25, 2021",1:05:09 pm
2484,3 PDC FAO JULIANA CABRAL (LACKING PDCS),1,43,DEPT3,5,DEPT3,"June 23, 2021",5:24:16 pm
2485,"Citibank SOA with receipt of Payment - P 20, 056.20",1,36,DEPT6,,DEPT7,"June 23, 2021",2:15:45 pm
2486,"Progressive Petron - June 1 - 15, 2021 P 2,851.82",1,36,DEPT6,,DEPT7,"June 23, 2021",2:16:19 pm
2487,Primewater SOA (farm) with receipt of payment P 279.90,1,36,DEPT6,,DEPT7,"June 23, 2021",2:16:34 pm
2488,"Celcor SOA (farm) with receipt of payment P 2,491.25",1,36,DEPT6,,DEPT7,"June 23, 2021",2:17:10 pm
2489,"BDO SOA with receipt of payment P 7,330.59",1,36,DEPT6,,DEPT7,"June 23, 2021",2:17:27 pm
2490,"Receipts for JIC's Birthday expenses - P 8,624 and deposit slip of P 1,540",1,36,DEPT6,,DEPT7,"June 23, 2021",2:18:11 pm
2491,"Toyota SOA with receipt - P 13,608.55 (Land cruiser maintenance)",1,36,DEPT6,,DEPT7,"June 23, 2021",2:21:06 pm
